file,model,lang_pair,src_lang,tgt_lang,direction,n_segments,mean,median,std,p10,p25,p75,p90
translations_Phi-3.5-mini-instruct_de-en.csv,Phi-3.5-mini-instruct,de-en,de,en,unspecified,50,0.6029404002428055,0.5269426703453064,0.20059820663984737,0.3779009461402893,0.4282219931483269,0.8051646798849106,0.888894522190094
translations_Phi-3.5-mini-instruct_de-en_reverse.csv,Phi-3.5-mini-instruct,de-en,de,en,reverse,50,0.41772061049938203,0.3739123046398163,0.15905190338900424,0.2829197019338608,0.3254367858171463,0.44664277136325836,0.5716134667396546
translations_Phi-3.5-mini-instruct_fi-en.csv,Phi-3.5-mini-instruct,fi-en,fi,en,unspecified,50,0.5438029682636261,0.49490779638290405,0.15857990661241964,0.38154757022857666,0.44821541756391525,0.646132156252861,0.761879849433899
translations_Phi-3.5-mini-instruct_fi-en_reverse.csv,Phi-3.5-mini-instruct,fi-en,fi,en,reverse,50,0.4045577734708786,0.38790805637836456,0.11119311464867827,0.324552184343338,0.3353137895464897,0.4129922613501549,0.4856935501098633
translations_Phi-3.5-mini-instruct_fr-de.csv,Phi-3.5-mini-instruct,fr-de,fr,de,unspecified,50,0.40374274879693983,0.3780015558004379,0.14731295814744946,0.2656320363283157,0.30899327248334885,0.4390813559293747,0.5710919797420502
translations_Phi-3.5-mini-instruct_fr-de_reverse.csv,Phi-3.5-mini-instruct,fr-de,fr,de,reverse,50,0.5464027756452561,0.47913171350955963,0.20614100151434384,0.32940894961357114,0.3770918771624565,0.693731889128685,0.8736761271953584
translations_Phi-3.5-mini-instruct_gu-en.csv,Phi-3.5-mini-instruct,gu-en,gu,en,unspecified,33,0.49376537763711176,0.487826943397522,0.05959703447050811,0.42582530379295347,0.46652454137802124,0.5324599146842957,0.558146595954895
translations_Phi-3.5-mini-instruct_gu-en_reverse.csv,Phi-3.5-mini-instruct,gu-en,gu,en,reverse,50,0.34142992436885833,0.33781298995018005,0.051336812839799635,0.28359691202640536,0.3060796335339546,0.3704591169953346,0.4049783140420914
translations_Phi-3.5-mini-instruct_kk-en.csv,Phi-3.5-mini-instruct,kk-en,kk,en,unspecified,50,0.4919589000940323,0.47780828177928925,0.10266474371252654,0.3719979107379913,0.4270729571580887,0.5702972710132599,0.6453656792640686
translations_Phi-3.5-mini-instruct_kk-en_reverse.csv,Phi-3.5-mini-instruct,kk-en,kk,en,reverse,50,0.2953472685813904,0.2884132117033005,0.08057094058786007,0.2065975621342659,0.2419104389846325,0.33096104860305786,0.3786295682191849
translations_Phi-3.5-mini-instruct_lt-en.csv,Phi-3.5-mini-instruct,lt-en,lt,en,unspecified,50,0.46241298735141756,0.4535423070192337,0.12752029950316895,0.3021078944206238,0.3851582258939743,0.5370243042707443,0.6327373266220093
translations_Phi-3.5-mini-instruct_lt-en_reverse.csv,Phi-3.5-mini-instruct,lt-en,lt,en,reverse,50,0.30346368700265886,0.30430543422698975,0.05454797805499781,0.2365147978067398,0.26835818588733673,0.34007856994867325,0.36284289360046384
translations_Phi-3.5-mini-instruct_ru-en.csv,Phi-3.5-mini-instruct,ru-en,ru,en,unspecified,50,0.5463754749298095,0.5551257133483887,0.14640362101153168,0.3928098022937775,0.4207114800810814,0.6638942509889603,0.7067725896835327
translations_Phi-3.5-mini-instruct_ru-en_reverse.csv,Phi-3.5-mini-instruct,ru-en,ru,en,reverse,50,0.4310694098472595,0.38930611312389374,0.17293739139720365,0.2379062756896019,0.3246721923351288,0.5063647627830505,0.6852643430233002
translations_Phi-3.5-mini-instruct_zh-en.csv,Phi-3.5-mini-instruct,zh-en,zh,en,unspecified,50,0.559180298447609,0.5112203657627106,0.19623709611750195,0.3075392484664917,0.39264868944883347,0.7228303253650665,0.8253802537918091
translations_Phi-3.5-mini-instruct_zh-en_reverse.csv,Phi-3.5-mini-instruct,zh-en,zh,en,reverse,50,0.491568586230278,0.4211275428533554,0.217673143256479,0.2649944841861725,0.3349386751651764,0.6333412379026413,0.8457509577274323
translations_Qwen2.5-0.5B-Instruct_cs-en_original.csv,Qwen2.5-0.5B-Instruct,cs-en,cs,en,original,100,0.4749452844262123,0.459924578666687,0.09344984263392006,0.3687385320663452,0.41207723319530487,0.5366467237472534,0.5885016739368439
translations_Qwen2.5-0.5B-Instruct_cs-en_reverse.csv,Qwen2.5-0.5B-Instruct,cs-en,cs,en,reverse,100,0.3546243673563004,0.3575192540884018,0.07841569141874967,0.25124356150627136,0.30960046499967575,0.41110528260469437,0.45030036866664885
translations_Qwen2.5-0.5B-Instruct_de-en_original.csv,Qwen2.5-0.5B-Instruct,de-en,de,en,original,100,0.47494352370500564,0.46159663796424866,0.11230641174290866,0.34509882628917693,0.3938870280981064,0.5560158044099808,0.6185899198055268
translations_Qwen2.5-0.5B-Instruct_de-en_reverse.csv,Qwen2.5-0.5B-Instruct,de-en,de,en,reverse,100,0.3791232630610466,0.3697456866502762,0.09541491196836482,0.2732500612735748,0.31432493031024933,0.433997243642807,0.49713874757289894
translations_Qwen2.5-0.5B-Instruct_fi-en_original.csv,Qwen2.5-0.5B-Instruct,fi-en,fi,en,original,100,0.48576244443655014,0.48426684737205505,0.09265594840680566,0.34981889128684995,0.4288104921579361,0.5457253009080887,0.5996201813220978
translations_Qwen2.5-0.5B-Instruct_fi-en_reverse.csv,Qwen2.5-0.5B-Instruct,fi-en,fi,en,reverse,100,0.3902120615541935,0.38315649330616,0.0754253046624456,0.3029744565486908,0.3368436470627785,0.4464095011353493,0.48279613852500924
translations_Qwen2.5-0.5B-Instruct_fr-de_original.csv,Qwen2.5-0.5B-Instruct,fr-de,fr,de,original,100,0.34946377903223036,0.3464924693107605,0.08479449080217834,0.24531257450580599,0.2863834276795387,0.3921296074986458,0.4650866210460663
translations_Qwen2.5-0.5B-Instruct_fr-de_reverse.csv,Qwen2.5-0.5B-Instruct,fr-de,fr,de,reverse,100,0.37586474254727364,0.3715294897556305,0.07546400155462818,0.2841776221990585,0.31534551084041595,0.41951487958431244,0.48864663243293766
translations_Qwen2.5-0.5B-Instruct_gu-en_original.csv,Qwen2.5-0.5B-Instruct,gu-en,gu,en,original,95,0.4217629542476253,0.41025063395500183,0.055639052847800505,0.36486499905586245,0.3844528794288635,0.44729453325271606,0.5099814057350159
translations_Qwen2.5-0.5B-Instruct_gu-en_reverse.csv,Qwen2.5-0.5B-Instruct,gu-en,gu,en,reverse,100,0.3198551119863987,0.3126201778650284,0.06073610488417685,0.24301079511642457,0.27947182953357697,0.3678838014602661,0.39543773829936985
translations_Qwen2.5-0.5B-Instruct_kk-en_original.csv,Qwen2.5-0.5B-Instruct,kk-en,kk,en,original,99,0.44106047231741624,0.43220004439353943,0.09912232093880853,0.3117194175720215,0.3557991534471512,0.5149988234043121,0.5878343105316163
translations_Qwen2.5-0.5B-Instruct_kk-en_reverse.csv,Qwen2.5-0.5B-Instruct,kk-en,kk,en,reverse,100,0.30112614795565606,0.3052648454904556,0.07391943360656987,0.201474891602993,0.2469547539949417,0.3570249155163765,0.38474643826484684
translations_Qwen2.5-0.5B-Instruct_lt-en_original.csv,Qwen2.5-0.5B-Instruct,lt-en,lt,en,original,100,0.44056653112173083,0.42530034482479095,0.09203532325026806,0.31580000221729276,0.3801919147372246,0.5101989060640335,0.5630000054836274
translations_Qwen2.5-0.5B-Instruct_lt-en_reverse.csv,Qwen2.5-0.5B-Instruct,lt-en,lt,en,reverse,100,0.34279544696211817,0.32638657093048096,0.06930740153015061,0.26036245226860044,0.28373972326517105,0.40332216769456863,0.43628262579441074
translations_Qwen2.5-0.5B-Instruct_ru-en_original.csv,Qwen2.5-0.5B-Instruct,ru-en,ru,en,original,100,0.5103735545277596,0.510693371295929,0.11932513146375921,0.36355240046978,0.4121566563844681,0.6016956567764282,0.6729349792003632
translations_Qwen2.5-0.5B-Instruct_ru-en_reverse.csv,Qwen2.5-0.5B-Instruct,ru-en,ru,en,reverse,100,0.33944913759827616,0.3456902801990509,0.09675283675163135,0.21389608830213547,0.27452627569437027,0.3956550881266594,0.44220926165580765
translations_Qwen2.5-0.5B-Instruct_zh-en_original.csv,Qwen2.5-0.5B-Instruct,zh-en,zh,en,original,100,0.5570276574790478,0.5740723013877869,0.13693128954513945,0.3795553743839264,0.4576152265071869,0.6427326500415802,0.7270202577114105
translations_Qwen2.5-0.5B-Instruct_zh-en_reverse.csv,Qwen2.5-0.5B-Instruct,zh-en,zh,en,reverse,100,0.4611579830944538,0.46540530025959015,0.11367335937498571,0.31038792729377745,0.37700236588716507,0.5265612602233887,0.5898422539234163
translations_Qwen2.5-1.5B-Instruct_cs-en_original.csv,Qwen2.5-1.5B-Instruct,cs-en,cs,en,original,100,0.49358689606189726,0.4828294813632965,0.11335685359176603,0.36184374392032626,0.413969524204731,0.5639270693063736,0.6344167232513429
translations_Qwen2.5-1.5B-Instruct_cs-en_reverse.csv,Qwen2.5-1.5B-Instruct,cs-en,cs,en,reverse,100,0.35453334838151934,0.34042856097221375,0.09112052162938308,0.25789296329021455,0.2931220307946205,0.41472359746694565,0.4740182101726532
translations_Qwen2.5-1.5B-Instruct_de-en_original.csv,Qwen2.5-1.5B-Instruct,de-en,de,en,original,100,0.513136237859726,0.5171364843845367,0.11998547324107581,0.361721134185791,0.42161451280117035,0.5828021019697189,0.670401108264923
translations_Qwen2.5-1.5B-Instruct_de-en_reverse.csv,Qwen2.5-1.5B-Instruct,de-en,de,en,reverse,100,0.3932490907609463,0.3765954524278641,0.11076825102765828,0.27417483031749723,0.30546242743730545,0.47053100168704987,0.5291428029537202
translations_Qwen2.5-1.5B-Instruct_fi-en_original.csv,Qwen2.5-1.5B-Instruct,fi-en,fi,en,original,100,0.5276986403763294,0.5263432264328003,0.10003306751032282,0.4179614007472992,0.45683223754167557,0.5927103757858276,0.6426735699176789
translations_Qwen2.5-1.5B-Instruct_fi-en_reverse.csv,Qwen2.5-1.5B-Instruct,fi-en,fi,en,reverse,100,0.38687839344143865,0.38064467906951904,0.06970392019532877,0.2939446955919266,0.3460686132311821,0.4405151531100273,0.4755202144384385
translations_Qwen2.5-1.5B-Instruct_fr-de_original.csv,Qwen2.5-1.5B-Instruct,fr-de,fr,de,original,100,0.3692399246990681,0.35902412235736847,0.0962566418462232,0.2640949159860611,0.3005513548851013,0.41975970566272736,0.4877168625593188
translations_Qwen2.5-1.5B-Instruct_fr-de_reverse.csv,Qwen2.5-1.5B-Instruct,fr-de,fr,de,reverse,100,0.3828826792538166,0.3698467016220093,0.09463563560833521,0.28330141603946685,0.3218681141734123,0.42764491587877274,0.49876741468906405
translations_Qwen2.5-1.5B-Instruct_gu-en_original.csv,Qwen2.5-1.5B-Instruct,gu-en,gu,en,original,95,0.4813330713071321,0.4654359221458435,0.09803909257599956,0.38158215284347535,0.4088888466358185,0.5391962230205536,0.6032736063003541
translations_Qwen2.5-1.5B-Instruct_gu-en_reverse.csv,Qwen2.5-1.5B-Instruct,gu-en,gu,en,reverse,100,0.3373840579390526,0.33469320833683014,0.07022527118780031,0.24611898958683015,0.2862008810043335,0.3819226548075676,0.4363424301147461
translations_Qwen2.5-1.5B-Instruct_kk-en_original.csv,Qwen2.5-1.5B-Instruct,kk-en,kk,en,original,99,0.5118342385147557,0.525115966796875,0.10111079957197958,0.35853288173675535,0.4475470632314682,0.5782985687255859,0.6273479461669922
translations_Qwen2.5-1.5B-Instruct_kk-en_reverse.csv,Qwen2.5-1.5B-Instruct,kk-en,kk,en,reverse,100,0.31917475879192353,0.32631295919418335,0.0723532553248974,0.2185367614030838,0.269115686416626,0.3795655816793442,0.3988127291202545
translations_Qwen2.5-1.5B-Instruct_lt-en_original.csv,Qwen2.5-1.5B-Instruct,lt-en,lt,en,original,100,0.4710941100120544,0.4573444724082947,0.10180074627794358,0.3503496259450912,0.4018634110689163,0.5404653400182724,0.6165558755397798
translations_Qwen2.5-1.5B-Instruct_lt-en_reverse.csv,Qwen2.5-1.5B-Instruct,lt-en,lt,en,reverse,100,0.35245054006576537,0.34633590281009674,0.07335649736288466,0.2561275392770767,0.28959493339061737,0.41218428313732147,0.4557176172733307
translations_Qwen2.5-1.5B-Instruct_ru-en_original.csv,Qwen2.5-1.5B-Instruct,ru-en,ru,en,original,100,0.5305275592207909,0.5295556783676147,0.11937457924924265,0.3920543909072876,0.43961813300848007,0.6083255112171173,0.681119167804718
translations_Qwen2.5-1.5B-Instruct_ru-en_reverse.csv,Qwen2.5-1.5B-Instruct,ru-en,ru,en,reverse,100,0.31369309589266775,0.2982855886220932,0.11109997897890916,0.187567999958992,0.23616255074739456,0.3625658005475998,0.4116355001926422
translations_Qwen2.5-1.5B-Instruct_zh-en_original.csv,Qwen2.5-1.5B-Instruct,zh-en,zh,en,original,100,0.5609946975111961,0.5609562993049622,0.1505088631726253,0.35755985975265503,0.46351780742406845,0.6659133285284042,0.7754640102386474
translations_Qwen2.5-1.5B-Instruct_zh-en_reverse.csv,Qwen2.5-1.5B-Instruct,zh-en,zh,en,reverse,100,0.4447887922823429,0.44732385873794556,0.12693866088281108,0.27040440440177915,0.36281146109104156,0.5186588913202286,0.6131523370742799
translations_Qwen2.5-3B-Instruct_cs-en_original.csv,Qwen2.5-3B-Instruct,cs-en,cs,en,original,100,0.5412415400147438,0.5009583979845047,0.1508467218689591,0.3923446208238602,0.43423331528902054,0.6194749623537064,0.7807062566280366
translations_Qwen2.5-3B-Instruct_cs-en_reverse.csv,Qwen2.5-3B-Instruct,cs-en,cs,en,reverse,100,0.36995462626218795,0.3442128896713257,0.11450600166740431,0.2589554101228714,0.29983339458703995,0.4119831994175911,0.5060874879360201
translations_Qwen2.5-3B-Instruct_de-en_original.csv,Qwen2.5-3B-Instruct,de-en,de,en,original,100,0.5393540880084038,0.5161251127719879,0.12864584503711002,0.41233321130275724,0.4317470192909241,0.6166066974401474,0.716274780035019
translations_Qwen2.5-3B-Instruct_de-en_reverse.csv,Qwen2.5-3B-Instruct,de-en,de,en,reverse,100,0.3914744004607201,0.3363887369632721,0.15116095476031557,0.26972573697566987,0.3008977100253105,0.4017113223671913,0.6177268028259282
translations_Qwen2.5-3B-Instruct_fi-en_original.csv,Qwen2.5-3B-Instruct,fi-en,fi,en,original,100,0.543921263217926,0.5319583415985107,0.1178009853798639,0.39765732288360595,0.46430692076683044,0.6088360100984573,0.7209627389907838
translations_Qwen2.5-3B-Instruct_fi-en_reverse.csv,Qwen2.5-3B-Instruct,fi-en,fi,en,reverse,100,0.38335183888673785,0.3568901866674423,0.09050870537108407,0.29066623747348785,0.3216118887066841,0.4324645549058914,0.5109211444854737
translations_Qwen2.5-3B-Instruct_fr-de_original.csv,Qwen2.5-3B-Instruct,fr-de,fr,de,original,100,0.37621297508478163,0.3369746059179306,0.12950219658543566,0.2650625824928284,0.29148294776678085,0.42388149350881577,0.5263488709926606
translations_Qwen2.5-3B-Instruct_fr-de_reverse.csv,Qwen2.5-3B-Instruct,fr-de,fr,de,reverse,100,0.40912694215774537,0.3747875988483429,0.12953905224143863,0.28024046719074247,0.3195904940366745,0.45633216947317123,0.6265750586986545
translations_Qwen2.5-3B-Instruct_gu-en_original.csv,Qwen2.5-3B-Instruct,gu-en,gu,en,original,95,0.4932539259132586,0.4782319664955139,0.09116448199537328,0.4035117208957672,0.4391528069972992,0.5226856768131256,0.5972201943397523
translations_Qwen2.5-3B-Instruct_gu-en_reverse.csv,Qwen2.5-3B-Instruct,gu-en,gu,en,reverse,100,0.35562894701957704,0.3484746664762497,0.08835531437444885,0.2525425046682358,0.2889533191919327,0.4149921387434006,0.4575664222240448
translations_Qwen2.5-3B-Instruct_kk-en_original.csv,Qwen2.5-3B-Instruct,kk-en,kk,en,original,99,0.44322841938095864,0.39484453201293945,0.1244102890683402,0.3318196713924408,0.3521420657634735,0.5102430880069733,0.6406040072441102
translations_Qwen2.5-3B-Instruct_kk-en_reverse.csv,Qwen2.5-3B-Instruct,kk-en,kk,en,reverse,100,0.3022468861937523,0.313628152012825,0.0685740227688193,0.21189508587121964,0.252473346889019,0.35142654180526733,0.38271082639694215
translations_Qwen2.5-3B-Instruct_lt-en_original.csv,Qwen2.5-3B-Instruct,lt-en,lt,en,original,100,0.479112463593483,0.4595274329185486,0.10430784508711169,0.3775013297796249,0.4052075445652008,0.5350239872932434,0.632393616437912
translations_Qwen2.5-3B-Instruct_lt-en_reverse.csv,Qwen2.5-3B-Instruct,lt-en,lt,en,reverse,100,0.33578742131590844,0.3305436819791794,0.060138341149876935,0.2698493957519531,0.29311075061559677,0.36381492763757706,0.420755273103714
translations_Qwen2.5-3B-Instruct_ru-en_original.csv,Qwen2.5-3B-Instruct,ru-en,ru,en,original,100,0.5718268433213234,0.5604916512966156,0.15937622592186867,0.3787058025598526,0.450614333152771,0.6781070083379745,0.8164114117622375
translations_Qwen2.5-3B-Instruct_ru-en_reverse.csv,Qwen2.5-3B-Instruct,ru-en,ru,en,reverse,100,0.375868838429451,0.3778099864721298,0.13057623862086698,0.2183264449238777,0.2576010376214981,0.48335157334804535,0.551559990644455
translations_Qwen2.5-3B-Instruct_zh-en_original.csv,Qwen2.5-3B-Instruct,zh-en,zh,en,original,100,0.5874857139587403,0.5815531313419342,0.13576107410845006,0.42826446890830994,0.5030491352081299,0.6707028746604919,0.7925638139247895
translations_Qwen2.5-3B-Instruct_zh-en_reverse.csv,Qwen2.5-3B-Instruct,zh-en,zh,en,reverse,100,0.5567922785878181,0.5667413771152496,0.11642323803558126,0.3896657556295395,0.49582016468048096,0.6461374461650848,0.6934389591217042
translations_gemma-7b-it_bn-en.csv,gemma-7b-it,bn-en,bn,en,unspecified,100,0.8582615232467652,0.8673121333122253,0.06194370381178965,0.7925148785114289,0.8342468738555908,0.8940646648406982,0.9255768537521363
translations_gemma-7b-it_cs-en.csv,gemma-7b-it,cs-en,cs,en,unspecified,100,0.7841657736897468,0.8249463438987732,0.1252069736996286,0.5818014085292816,0.7433419078588486,0.8705693483352661,0.902396160364151
translations_gemma-7b-it_de-en.csv,gemma-7b-it,de-en,de,en,unspecified,100,0.8167951768636703,0.8307363092899323,0.0860160160809043,0.6986318051815033,0.7801070660352707,0.8749307841062546,0.9100201785564422
translations_gemma-7b-it_en-bn.csv,gemma-7b-it,en-bn,en,bn,unspecified,99,0.7994608141557135,0.8041717410087585,0.09665264876278169,0.6680221438407898,0.7445003688335419,0.8696867227554321,0.9143268465995789
translations_gemma-7b-it_et-en.csv,gemma-7b-it,et-en,et,en,unspecified,100,0.7074708729982376,0.7375465631484985,0.14792956526475454,0.5107516944408417,0.5919308066368103,0.8006453067064285,0.8987452149391175
translations_gemma-7b-it_fi-en.csv,gemma-7b-it,fi-en,fi,en,unspecified,98,0.7834138061319079,0.8011456727981567,0.11090634488684109,0.6411222040653228,0.7183071672916412,0.869045227766037,0.9040792167186738
translations_gemma-7b-it_fr-de.csv,gemma-7b-it,fr-de,fr,de,unspecified,98,0.7172512369496482,0.7425821721553802,0.16007850694364284,0.49030977189540864,0.5971768498420715,0.8393794894218445,0.9152088522911072
translations_gemma-7b-it_gu-en.csv,gemma-7b-it,gu-en,gu,en,unspecified,98,0.8016327038711432,0.829759955406189,0.09575548727181896,0.6417253315448761,0.7579361647367477,0.8668478727340698,0.8914868652820587
translations_gemma-7b-it_kk-en.csv,gemma-7b-it,kk-en,kk,en,unspecified,98,0.7158227371318,0.7298492789268494,0.10710324325459114,0.5810810267925263,0.6496380418539047,0.7880654484033585,0.8309747397899627
translations_gemma-7b-it_lt-en.csv,gemma-7b-it,lt-en,lt,en,unspecified,100,0.7260639455914497,0.7590023875236511,0.1201482641381278,0.5422940850257874,0.6437049359083176,0.8177196383476257,0.8496298253536224
translations_gemma-7b-it_ru-en.csv,gemma-7b-it,ru-en,ru,en,unspecified,99,0.816220653779579,0.824756920337677,0.07840055384287226,0.7295480608940125,0.7803715765476227,0.8657045662403107,0.8890459775924683
translations_gemma-7b-it_tr-en.csv,gemma-7b-it,tr-en,tr,en,unspecified,99,0.8235306658528068,0.8422761559486389,0.0854461256607243,0.7149337649345398,0.775280624628067,0.8781583607196808,0.9121176838874817
translations_gemma-7b-it_zh-en.csv,gemma-7b-it,zh-en,zh,en,unspecified,97,0.8274178068662427,0.8417482972145081,0.07472276583265787,0.758376169204712,0.7968807816505432,0.8690152764320374,0.8917545914649964
translations_gemma2-9b-it_bn-en.csv,gemma2-9b-it,bn-en,bn,en,unspecified,100,0.7812005510926247,0.7763455212116241,0.09508845769933909,0.6756403088569641,0.7168345004320145,0.840188056230545,0.9205508708953858
translations_gemma2-9b-it_cs-en.csv,gemma2-9b-it,cs-en,cs,en,unspecified,100,0.664958908855915,0.65850430727005,0.11419011551516779,0.5236503958702088,0.5910246670246124,0.7353058606386185,0.7921577692031861
translations_gemma2-9b-it_de-en.csv,gemma2-9b-it,de-en,de,en,unspecified,100,0.719851502776146,0.703782469034195,0.10500543364348838,0.6000153541564941,0.6512758135795593,0.7790931612253189,0.8765144050121308
translations_gemma2-9b-it_en-bn.csv,gemma2-9b-it,en-bn,en,bn,unspecified,100,0.6092030084133149,0.5780735313892365,0.1276314233635222,0.4487729251384735,0.5246205776929855,0.7198645919561386,0.7898242294788361
translations_gemma2-9b-it_et-en.csv,gemma2-9b-it,et-en,et,en,unspecified,100,0.7374617540836335,0.7247300148010254,0.1533430354867064,0.5565392017364502,0.611861065030098,0.8881598860025406,0.9361604094505311
translations_gemma2-9b-it_fi-en.csv,gemma2-9b-it,fi-en,fi,en,unspecified,100,0.7286829525232315,0.7321292459964752,0.10700946315846459,0.5709321975708008,0.6598172783851624,0.7978306412696838,0.8706090986728668
translations_gemma2-9b-it_fr-de.csv,gemma2-9b-it,fr-de,fr,de,unspecified,100,0.544938369244337,0.5422195494174957,0.13785801206394652,0.36197790801525115,0.4606098607182503,0.6123109310865402,0.6853122830390931
translations_gemma2-9b-it_gu-en.csv,gemma2-9b-it,gu-en,gu,en,unspecified,100,0.7535504719614983,0.7563207745552063,0.08429804829912964,0.6553066611289978,0.7095500528812408,0.8002867847681046,0.8350337564945222
translations_gemma2-9b-it_kk-en.csv,gemma2-9b-it,kk-en,kk,en,unspecified,100,0.6748237431049346,0.7003270089626312,0.12383364603890329,0.4999948024749756,0.5842059701681137,0.7731715440750122,0.7985304772853852
translations_gemma2-9b-it_lt-en.csv,gemma2-9b-it,lt-en,lt,en,unspecified,100,0.7121684607863427,0.7036855816841125,0.11074378519003385,0.5894457578659058,0.6336665898561478,0.7766638845205307,0.8676027953624726
translations_gemma2-9b-it_ru-en.csv,gemma2-9b-it,ru-en,ru,en,unspecified,100,0.7559667709469795,0.7499376833438873,0.11453430692860969,0.6040718793869019,0.6801718920469284,0.8606745302677155,0.887176388502121
translations_gemma2-9b-it_tr-en.csv,gemma2-9b-it,tr-en,tr,en,unspecified,100,0.743080105483532,0.7336537539958954,0.117755825316693,0.6141512513160705,0.6597401350736618,0.8209529519081116,0.9138879179954529
